Activity ID,Type,Status,Progress,Created At,Media Title,Episode Length,Popularity,Average Score
630118525,ANIME_LIST,watched episode,9,1696580715,Mushoku Tensei II: Isekai Ittara Honki Dasu,24,161148,82
630037502,ANIME_LIST,rewatched episode,6,1696561501,Sakamichi no Apollon,22,80528,80
630037493,ANIME_LIST,watched episode,6,1696561497,Koutetsujou no Kabaneri,23,152441,70
630036994,ANIME_LIST,watched episode,1,1696561414,Kino no Tabi -the Beautiful World- the Animated Series,24,44502,73
630035521,MANGA_LIST,read chapter,1,1696561110,Kibishii Onna Joushi ga Koukousei ni Modottara Ore ni Deredere Suru Riyuu: Ryou Kataomoi no Yarinaoshi Koukousei Seikatsu,,1068,56
629907001,MANGA_LIST,read chapter,6 - 7,1696537018,Kimi wa Tsukiyo ni Hikarikagayaku,,3314,76
629696683,ANIME_LIST,completed,,1696497627,Undead Girl Murder Farce,23,46251,78
629696682,ANIME_LIST,watched episode,10 - 12,1696497627,Undead Girl Murder Farce,23,46251,78
629653818,ANIME_LIST,watched episode,1,1696487040,Ore Monogatari!!,24,124716,77
629653754,ANIME_LIST,watched episode,1,1696487026,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,24,44781,71
629652389,ANIME_LIST,watched episode,5,1696486704,Sugar Apple Fairy Tale,23,34273,73
629213561,MANGA_LIST,read chapter,4 - 5,1696401304,Kimi wa Tsukiyo ni Hikarikagayaku,,3314,76
629181220,ANIME_LIST,watched episode,9,1696394036,Undead Girl Murder Farce,23,46251,78
629094367,MANGA_LIST,read chapter,1 - 3,1696376176,Kimi wa Tsukiyo ni Hikarikagayaku,,3314,76
629009647,ANIME_LIST,watched episode,8,1696361978,Date A Live,23,191977,68
628586186,ANIME_LIST,watched episode,2,1696279453,Masamune-kun no Revenge R,24,55454,71
628524069,MANGA_LIST,read chapter,6 - 8,1696270085,Bungou Stray Dogs Gaiden: Ayatsuji Yukito VS Kyougoku Natsuhiko,,1553,70
628509303,MANGA_LIST,reread,,1696267779,Bibliomania,,15610,78
628509186,MANGA_LIST,reread chapter,12,1696267759,Bibliomania,,15610,78
628189507,ANIME_LIST,watched episode,8,1696205301,Undead Girl Murder Farce,23,46251,78
627743242,ANIME_LIST,watched episode,2 - 4,1696133408,Sugar Apple Fairy Tale,23,34273,73
627743157,ANIME_LIST,watched episode,1 - 2,1696133391,Sousou no Frieren,24,220517,91
627348578,ANIME_LIST,watched episode,8,1696062972,Mushoku Tensei II: Isekai Ittara Honki Dasu,24,161148,82
627246190,MANGA_LIST,read chapter,11 - 47,1696040144,Gotou-san wa Furimukasetai!,,2762,62
626851186,ANIME_LIST,paused watching,,1695959643,Mushishi,25,150670,85
626851124,ANIME_LIST,watched episode,5,1695959629,Koutetsujou no Kabaneri,23,152441,70
626851120,ANIME_LIST,rewatched episode,5,1695959628,Sakamichi no Apollon,22,80528,80
626794166,MANGA_LIST,read chapter,1 - 10,1695946982,Gotou-san wa Furimukasetai!,,2762,62
626444958,ANIME_LIST,watched episode,7,1695878035,Mushoku Tensei II: Isekai Ittara Honki Dasu,24,161148,82
626371008,MANGA_LIST,read chapter,12 - 22,1695861873,"Chiteki de Cool na Kouhai Bijo, Ore no Kai Neko ni Naru.",,1292,59
626366516,MANGA_LIST,completed,,1695860753,Bibliomania,,15610,78
626366237,MANGA_LIST,read chapter,4 - 11,1695860686,Bibliomania,,15610,78
626141028,MANGA_LIST,read chapter,3,1695821082,Bibliomania,,15610,78
626045199,ANIME_LIST,watched episode,6,1695797671,Mushoku Tensei II: Isekai Ittara Honki Dasu,24,161148,82
626020688,ANIME_LIST,rewatched episode,6 - 7,1695791995,Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku,24,215288,81
625864754,ANIME_LIST,watched episode,1,1695760955,Masamune-kun no Revenge R,24,55454,71
625630737,ANIME_LIST,watched episode,7,1695718574,Date A Live,23,191977,68
625626110,ANIME_LIST,watched episode,3,1695717330,Runway de Waratte,25,34186,73
625580598,MANGA_LIST,read chapter,1 - 2,1695705892,Bibliomania,,15610,78
625428992,MANGA_LIST,read chapter,7 - 11,1695676724,"Chiteki de Cool na Kouhai Bijo, Ore no Kai Neko ni Naru.",,1292,59
625096700,ANIME_LIST,completed,,1695615813,Masamune-kun no Revenge,24,184732,65
624594135,ANIME_LIST,watched episode,2 - 3,1695535863,Shinigami Bocchan to Kuro Maid,24,62646,74
624545246,ANIME_LIST,rewatched,11,1695526207,86: Eighty Six,24,210819,82
624545240,ANIME_LIST,rewatched episode,10,1695526206,86: Eighty Six,24,210819,82
624509293,MANGA_LIST,read chapter,5 - 6,1695518828,"Chiteki de Cool na Kouhai Bijo, Ore no Kai Neko ni Naru.",,1292,59
623898232,MANGA_LIST,read chapter,1 - 4,1695404878,"Chiteki de Cool na Kouhai Bijo, Ore no Kai Neko ni Naru.",,1292,59
623894384,MANGA_LIST,read chapter,1 - 6,1695404204,Mi-chan wa Kawaretai,,3026,66
623669705,ANIME_LIST,dropped,1,1695356167,Kengan Ashura,25,40432,73
623669578,ANIME_LIST,watched episode,4,1695356143,Koutetsujou no Kabaneri,23,152441,70
623669564,ANIME_LIST,rewatched episode,4,1695356141,Sakamichi no Apollon,22,80528,80
623637879,MANGA_LIST,read chapter,1,1695349676,Hajirau Kimi ga Mitainda,,7246,65
623521429,MANGA_LIST,read chapter,30,1695328097,Mato Seihei no Slave,,39347,74
623233244,ANIME_LIST,completed,,1695270207,Bungou Stray Dogs 5th Season,24,50832,85
623028709,MANGA_LIST,read chapter,11 - 13,1695233554,Aishiteru Game wo Owarasetai,,10459,78
622837459,ANIME_LIST,watched episode,10,1695194149,Bungou Stray Dogs 5th Season,24,50832,85
622747866,ANIME_LIST,completed,,1695173619,Usavich ZERO,2,459,48
622739382,ANIME_LIST,completed,,1695171742,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
622673293,ANIME_LIST,watched episode,8 - 9,1695159392,Bungou Stray Dogs 5th Season,24,50832,85
622420596,ANIME_LIST,watched episode,5 - 6,1695110147,BanG Dream! 3rd Season,24,12631,78
622402708,ANIME_LIST,watched episode,6,1695105478,Date A Live,23,191977,68
622265304,MANGA_LIST,read chapter,27 - 29,1695076426,Mato Seihei no Slave,,39347,74
622204569,ANIME_LIST,watched episode,11,1695066818,Masamune-kun no Revenge,24,184732,65
621949154,ANIME_LIST,watched episode,5,1695016470,Mushoku Tensei II: Isekai Ittara Honki Dasu,24,161148,82
621662647,MANGA_LIST,read chapter,25 - 26,1694968639,Mato Seihei no Slave,,39347,74
621646953,MANGA_LIST,read chapter,21 - 25,1694966434,Giji Harem,,21009,77
621634441,MANGA_LIST,read chapter,8 - 10,1694964676,Aishiteru Game wo Owarasetai,,10459,78
621484183,MANGA_LIST,read chapter,1 - 2,1694935561,Kakunaru Ue wa,,3713,70
621456863,ANIME_LIST,completed,,1694929616,Usavich V,1,547,52
621266475,MANGA_LIST,read chapter,3,1694894002,2.5 Jigen no Ririsa,,11242,69
620988864,ANIME_LIST,watched episode,1,1694838028,Maria†Holic,24,32318,66
620980042,ANIME_LIST,rewatched episode,9,1694835924,86: Eighty Six,24,210819,82
620907370,MANGA_LIST,read chapter,1 - 2,1694819605,2.5 Jigen no Ririsa,,11242,69
620746441,MANGA_LIST,read chapter,59 - 60,1694788866,Fechippuru: Bokura no Junsui na Koi,,13665,71
620639931,ANIME_LIST,watched episode,7,1694762790,Bungou Stray Dogs 5th Season,24,50832,85
620588425,ANIME_LIST,rewatched episode,3,1694750391,Sakamichi no Apollon,22,80528,80
620588419,ANIME_LIST,watched episode,3,1694750389,Koutetsujou no Kabaneri,23,152441,70
620489375,MANGA_LIST,read chapter,11 - 20,1694729002,Giji Harem,,21009,77
620443734,ANIME_LIST,watched episode,10,1694721296,Masamune-kun no Revenge,24,184732,65
620195239,ANIME_LIST,watched episode,4,1694666856,Mushoku Tensei II: Isekai Ittara Honki Dasu,24,161148,82
620140422,MANGA_LIST,read chapter,4 - 7,1694654541,Aishiteru Game wo Owarasetai,,10459,78
620006885,MANGA_LIST,read chapter,1 - 2,1694629133,"Ashita, Hadashi de Koi.",,359,
620000728,MANGA_LIST,read chapter,14 - 15,1694628041,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,,4620,67
619824588,ANIME_LIST,watched episode,3,1694588879,Mushoku Tensei II: Isekai Ittara Honki Dasu,24,161148,82
619807893,ANIME_LIST,rewatched episode,8,1694584327,86: Eighty Six,24,210819,82
619678037,MANGA_LIST,read chapter,12 - 13,1694556349,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,,4620,67
619640812,MANGA_LIST,read chapter,1,1694550276,Kitazawa-kun wa A Class,,1344,59
619226533,MANGA_LIST,read chapter,9 - 11,1694465983,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,,4620,67
619161903,MANGA_LIST,read chapter,10,1694455547,Giji Harem,,21009,77
618974244,ANIME_LIST,watched episode,4,1694416433,BanG Dream! 3rd Season,24,12631,78
618971949,ANIME_LIST,watched episode,2,1694415890,Mushoku Tensei II: Isekai Ittara Honki Dasu,24,161148,82
618945872,ANIME_LIST,watched episode,6 - 7,1694410066,Undead Girl Murder Farce,23,46251,78
618774657,MANGA_LIST,read chapter,8,1694379465,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,,4620,67
618772754,ANIME_LIST,rewatched episode,4 - 5,1694379205,Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku,24,215288,81
618772589,ANIME_LIST,watched episode,3,1694379182,Watashi no Shiawase na Kekkon,24,87608,77
618730144,ANIME_LIST,watched episode,12,1694373349,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
618431542,ANIME_LIST,rewatched episode,7,1694321788,86: Eighty Six,24,210819,82
618018298,MANGA_LIST,read chapter,5 - 7,1694242323,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,,4620,67
618014334,MANGA_LIST,read chapter,6 - 9,1694241450,Giji Harem,,21009,77
617940391,ANIME_LIST,completed,,1694224673,Aishang Ta De Liyou,13,11490,77
617940389,ANIME_LIST,watched episode,18 - 21,1694224673,Aishang Ta De Liyou,13,11490,77
617868468,MANGA_LIST,read chapter,1 - 5,1694209798,Giji Harem,,21009,77
617867405,ANIME_LIST,watched episode,5,1694209595,Liar Liar,24,46150,62
617856013,ANIME_LIST,watched episode,6,1694207558,Bungou Stray Dogs 5th Season,24,50832,85
617840019,ANIME_LIST,watched episode,5,1694204590,Date A Live,23,191977,68
617798073,MANGA_LIST,read chapter,2 - 3,1694196770,Aishiteru Game wo Owarasetai,,10459,78
617625720,ANIME_LIST,watched episode,5,1694159480,Bungou Stray Dogs 5th Season,24,50832,85
617571735,ANIME_LIST,watched episode,2,1694146234,Koutetsujou no Kabaneri,23,152441,70
617571727,ANIME_LIST,rewatched episode,2,1694146233,Sakamichi no Apollon,22,80528,80
617570505,MANGA_LIST,read chapter,1,1694145958,Aishiteru Game wo Owarasetai,,10459,78
617431259,MANGA_LIST,read chapter,1,1694117906,Ane Naru Mono,,15843,71
617224671,ANIME_LIST,watched episode,5,1694075974,Undead Girl Murder Farce,23,46251,78
617122311,ANIME_LIST,watched episode,15 - 17,1694051010,Aishang Ta De Liyou,13,11490,77
617109107,MANGA_LIST,read chapter,2,1694048142,"Watashi, 2-banme no Kanojo de Ii kara",,897,54
617108236,MANGA_LIST,read chapter,2,1694047948,Yaiteru Futari,,10080,75
616777284,MANGA_LIST,read chapter,55 - 58,1693979426,Fechippuru: Bokura no Junsui na Koi,,13665,71
616394272,ANIME_LIST,watched episode,3,1693903234,BanG Dream! 3rd Season,24,12631,78
616377397,ANIME_LIST,watched episode,4,1693899097,Bungou Stray Dogs 5th Season,24,50832,85
616366430,ANIME_LIST,watched episode,1,1693896467,Shiguang Dailiren II,24,40621,86
616354511,ANIME_LIST,watched episode,1,1693893586,Aikatsu!,24,12706,74
616335756,ANIME_LIST,watched episode,1,1693889424,Mushoku Tensei II: Isekai Ittara Honki Dasu,24,161148,82
616266848,MANGA_LIST,completed,,1693875355,Yuutousei na Kanojo ni Sakaraenai Love Comedy,,146,52
616266155,MANGA_LIST,completed,,1693875220,Yume kara Hajimaru Love Comedy,,199,54
616264845,MANGA_LIST,read chapter,1 - 3,1693874981,Kuudere Konbini Tenchou-san to Shiriai ni Naritai,,213,
616183143,ANIME_LIST,watched episode,11 - 14,1693860971,Aishang Ta De Liyou,13,11490,77
615812694,MANGA_LIST,read chapter,1,1693789376,Yaiteru Futari,,10080,75
615778516,ANIME_LIST,watched episode,9 - 10,1693783117,Aishang Ta De Liyou,13,11490,77
615773274,ANIME_LIST,watched episode,11,1693782203,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
615394901,ANIME_LIST,watched episode,1 - 8,1693718769,Aishang Ta De Liyou,13,11490,77
615242241,MANGA_LIST,read chapter,10,1693687767,Ice Cream Kanojo,,2112,66
615241442,MANGA_LIST,read chapter,48 - 54,1693687634,Fechippuru: Bokura no Junsui na Koi,,13665,71
615227298,MANGA_LIST,read chapter,4,1693685167,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,,4620,67
615001416,ANIME_LIST,watched episode,9,1693639635,Masamune-kun no Revenge,24,184732,65
614994552,ANIME_LIST,watched episode,3,1693637965,Bungou Stray Dogs 5th Season,24,50832,85
614784184,MANGA_LIST,read chapter,3,1693593378,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,,4620,67
614783249,MANGA_LIST,read chapter,7,1693593206,"Tonari no Kuuderella wo Amayakashitara, Uchi no Aikagi wo Watasu Koto ni Natta",,1103,60
614708355,MANGA_LIST,read chapter,9,1693579022,Osabori Jouzu na Koumukai-san wa Ore wo Nogasanai!!,,1212,59
614604440,ANIME_LIST,watched episode,2,1693554574,Bungou Stray Dogs 5th Season,24,50832,85
614573523,ANIME_LIST,dropped,1,1693546390,MUTEKING THE Dancing HERO,24,2698,55
614573428,ANIME_LIST,rewatched episode,1,1693546370,Sakamichi no Apollon,22,80528,80
614573421,ANIME_LIST,watched episode,1,1693546368,Koutetsujou no Kabaneri,23,152441,70
614573379,ANIME_LIST,paused watching,1,1693546358,Barakamon,22,125506,82
614449947,MANGA_LIST,read chapter,36 - 47,1693519535,Fechippuru: Bokura no Junsui na Koi,,13665,71
614206644,ANIME_LIST,watched episode,4,1693470432,Liar Liar,24,46150,62
614129710,MANGA_LIST,read chapter,1,1693451899,"Watashi, 2-banme no Kanojo de Ii kara",,897,54
613975004,ANIME_LIST,watched episode,4,1693423303,Date A Live,23,191977,68
613928144,MANGA_LIST,read chapter,24,1693415591,Mato Seihei no Slave,,39347,74
613761053,MANGA_LIST,read chapter,22 - 23,1693380626,Mato Seihei no Slave,,39347,74
613691756,ANIME_LIST,watched episode,10,1693364511,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
613691726,ANIME_LIST,completed,,1693364504,Usavich IV,1,638,55
613323064,ANIME_LIST,watched episode,8,1693293992,Masamune-kun no Revenge,24,184732,65
613130867,MANGA_LIST,read chapter,19 - 21,1693255712,Mato Seihei no Slave,,39347,74
612873736,ANIME_LIST,watched episode,7,1693208510,Masamune-kun no Revenge,24,184732,65
612864827,ANIME_LIST,watched episode,1 - 2,1693206390,BanG Dream! 3rd Season,24,12631,78
612828239,ANIME_LIST,watched episode,1 - 3,1693198343,Little Busters!,24,58920,71
612672876,ANIME_LIST,completed,,1693171207,B Gata H Kei,24,59306,63
612672861,ANIME_LIST,watched episode,10 - 11,1693171206,B Gata H Kei,24,59306,63
612643238,MANGA_LIST,read chapter,18,1693166863,Mato Seihei no Slave,,39347,74
612305795,ANIME_LIST,watched episode,1,1693107904,Gal to Kyouryuu,24,12629,59
612305639,ANIME_LIST,watched episode,8 - 9,1693107873,B Gata H Kei,24,59306,63
612147099,MANGA_LIST,read chapter,14 - 17,1693079255,Mato Seihei no Slave,,39347,74
611875125,ANIME_LIST,watched episode,6 - 7,1693026394,B Gata H Kei,24,59306,63
611861265,ANIME_LIST,rewatched episode,5 - 6,1693023134,86: Eighty Six,24,210819,82
611765370,MANGA_LIST,read chapter,10 - 13,1693002512,Mato Seihei no Slave,,39347,74
611495938,ANIME_LIST,watched episode,3 - 4,1692947616,Undead Girl Murder Farce,23,46251,78
611422378,MANGA_LIST,read chapter,9,1692930777,Mato Seihei no Slave,,39347,74
611239390,MANGA_LIST,read chapter,7 - 8,1692896777,Mato Seihei no Slave,,39347,74
611073278,ANIME_LIST,watched episode,2,1692861649,Tonikaku Kawaii: Joshikou-hen,24,18213,77
610961951,MANGA_LIST,read chapter,4 - 6,1692837543,Mato Seihei no Slave,,39347,74
610633937,ANIME_LIST,watched episode,3,1692774907,Liar Liar,24,46150,62
610550814,ANIME_LIST,completed,,1692756662,Yuuri!!! on ICE,24,192645,77
610550808,ANIME_LIST,watched episode,11,1692756661,Yuuri!!! on ICE,24,192645,77
610550802,ANIME_LIST,watched episode,9,1692756659,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
610531384,MANGA_LIST,read chapter,1 - 3,1692752517,Ichinichi Goto ni Dere ga Fueteku Tsuntsuntsuntsuntsundere-chan,,10002,73
610483285,MANGA_LIST,read chapter,1 - 3,1692743795,Mato Seihei no Slave,,39347,74
610186528,ANIME_LIST,watched episode,2,1692688189,Helck,23,31325,71
610178263,ANIME_LIST,watched episode,2,1692686277,"Kanojo, Okarishimasu 3rd Season",24,47925,69
609719397,ANIME_LIST,completed,,1692601016,BanG Dream! FILM LIVE,73,4749,73
609559914,ANIME_LIST,watched episode,2,1692570671,Undead Girl Murder Farce,23,46251,78
609508346,MANGA_LIST,read chapter,107 - 108,1692562971,Majo no Tabitabi,,5187,80
609258777,ANIME_LIST,completed,,1692521641,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
609250405,ANIME_LIST,watched episode,11,1692519782,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
609164145,MANGA_LIST,read chapter,1,1692500998,Eris no Seihai,,2669,70
609162525,MANGA_LIST,read chapter,1,1692500662,Kiraboshi Ojou-sama no Kyuukon,,1558,63
609078157,ANIME_LIST,watched episode,10,1692484291,Yuuri!!! on ICE,24,192645,77
608799175,ANIME_LIST,watched episode,8 - 9,1692430799,Yuuri!!! on ICE,24,192645,77
608682306,ANIME_LIST,watched episode,10,1692403594,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
608370865,ANIME_LIST,watched episode,2,1692339888,Horimiya: piece,24,99465,82
607950274,ANIME_LIST,watched episode,9,1692254363,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
607939559,ANIME_LIST,watched episode,3,1692251658,Zom 100: Zombie ni Naru Made ni Shitai 100 no Koto,24,159628,77
607912737,ANIME_LIST,watched episode,3,1692245422,Date A Live,23,191977,68
607701541,MANGA_LIST,read chapter,33 - 35,1692206648,Fechippuru: Bokura no Junsui na Koi,,13665,71
607512484,ANIME_LIST,watched episode,2,1692166542,Yumemiru Danshi wa Genjitsushugisha,24,48518,65
607510055,ANIME_LIST,watched episode,8,1692165968,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
607498264,ANIME_LIST,watched episode,6 - 7,1692163255,Yuuri!!! on ICE,24,192645,77
607497031,ANIME_LIST,watched episode,1,1692162963,Rurouni Kenshin: Meiji Kenkaku Romantan (2023),23,39948,74
607322093,MANGA_LIST,read chapter,26 - 32,1692130606,Fechippuru: Bokura no Junsui na Koi,,13665,71
607050027,ANIME_LIST,watched episode,7,1692079826,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
607041123,ANIME_LIST,watched episode,2,1692077841,Liar Liar,24,46150,62
607013079,ANIME_LIST,watched episode,2,1692071954,Date A Live,23,191977,68
606935865,ANIME_LIST,watched episode,1,1692056683,Shiro Seijo to Kuro Bokushi,24,24949,72
606608519,ANIME_LIST,watched episode,6,1691997356,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
606600219,ANIME_LIST,watched episode,1,1691995475,BanG Dream! It's MyGO!!!!!,23,8854,82
606506182,ANIME_LIST,watched episode,1,1691976618,Date A Live,23,191977,68
606355594,ANIME_LIST,watched episode,8,1691953041,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
606054530,ANIME_LIST,rewatched episode,4,1691898611,86: Eighty Six,24,210819,82
606046249,ANIME_LIST,watched episode,5,1691896994,Yuuri!!! on ICE,24,192645,77
606034098,ANIME_LIST,watched episode,4 - 5,1691894559,B Gata H Kei,24,59306,63
605896451,MANGA_LIST,read chapter,105 - 106,1691869957,Majo no Tabitabi,,5187,80
605669609,ANIME_LIST,completed,,1691828272,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,25,95656,87
605669608,ANIME_LIST,watched episode,1 - 3,1691828272,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,25,95656,87
605627479,ANIME_LIST,watched episode,5,1691818597,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
605591823,ANIME_LIST,watched episode,1,1691810551,"Jitsu wa Ore, Saikyou Deshita?",23,50086,64
605363789,MANGA_LIST,read chapter,19 - 25,1691767574,Fechippuru: Bokura no Junsui na Koi,,13665,71
605347321,MANGA_LIST,read chapter,8 - 9,1691764479,Saenai Heroine no Sodatekata: Koisuru Metronome,,3245,76
605328875,MANGA_LIST,read chapter,3 - 8,1691760841,Osabori Jouzu na Koumukai-san wa Ore wo Nogasanai!!,,1212,59
605203425,ANIME_LIST,watched episode,1,1691732515,Undead Girl Murder Farce,23,46251,78
604767235,ANIME_LIST,watched episode,4,1691647474,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
604760653,ANIME_LIST,watched episode,1,1691646045,Bungou Stray Dogs 5th Season,24,50832,85
604744488,ANIME_LIST,watched episode,1,1691642713,Helck,23,31325,71
604662856,ANIME_LIST,watched episode,1,1691626752,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,24,42228,63
604515757,MANGA_LIST,read chapter,7,1691603593,Saenai Heroine no Sodatekata: Koisuru Metronome,,3245,76
604295998,ANIME_LIST,watched episode,1,1691561117,Yumemiru Danshi wa Genjitsushugisha,24,48518,65
604281102,ANIME_LIST,watched episode,3,1691557868,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
604255299,ANIME_LIST,watched episode,2,1691552816,Watashi no Shiawase na Kekkon,24,87608,77
603854933,ANIME_LIST,watched episode,1,1691480266,Tonikaku Kawaii: Joshikou-hen,24,18213,77
603378579,ANIME_LIST,watched episode,1,1691393930,Niehime to Kemono no Ou,24,21315,76
603283818,ANIME_LIST,watched episode,7,1691374472,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
603283801,ANIME_LIST,rewatched episode,3,1691374467,86: Eighty Six,24,210819,82
603283741,ANIME_LIST,watched episode,3,1691374456,B Gata H Kei,24,59306,63
603283645,ANIME_LIST,watched episode,4,1691374441,Yuuri!!! on ICE,24,192645,77
602804368,ANIME_LIST,watched episode,2,1691297849,B Gata H Kei,24,59306,63
602780200,ANIME_LIST,dropped,1,1691293364,Satsuriku no Tenshi,24,176400,66
602770226,ANIME_LIST,rewatched episode,2,1691291539,86: Eighty Six,24,210819,82
602756081,ANIME_LIST,completed,,1691288976,Mahou Shoujo Madoka☆Magica: Hajimari no Monogatari,130,43529,79
602371485,MANGA_LIST,read chapter,6,1691223020,Saenai Heroine no Sodatekata: Koisuru Metronome,,3245,76
602360151,ANIME_LIST,completed,,1691220509,Saenai Heroine no Sodatekata Fine,114,47024,83
602264867,ANIME_LIST,completed,,1691199937,Fate/strange Fake: Whispers of Dawn,55,29060,81
602244303,ANIME_LIST,completed,,1691195527,Kimetsu no Yaiba: Katanakaji no Sato-hen,24,240346,82
602227293,ANIME_LIST,watched episode,9 - 10,1691192340,Kimetsu no Yaiba: Katanakaji no Sato-hen,24,240346,82
601882445,ANIME_LIST,watched episode,1,1691129813,Temple,24,28889,65
601873047,ANIME_LIST,completed,,1691127842,Yamada-kun to Lv999 no Koi wo Suru,24,124163,78
601873037,ANIME_LIST,watched episode,12,1691127841,Yamada-kun to Lv999 no Koi wo Suru,24,124163,78
601384419,ANIME_LIST,watched episode,1,1691041420,Nanatsu no Maken ga Shihai Suru,24,48487,64
601380668,ANIME_LIST,watched episode,1,1691040684,Jujutsu Kaisen 2nd Season,24,294934,87
601369080,ANIME_LIST,watched episode,1,1691038554,Horimiya: piece,24,99465,82
601359664,ANIME_LIST,watched episode,1,1691036604,Kidou Senshi Gundam: Suisei no Majo Season 2,24,31511,78
601317202,ANIME_LIST,watched episode,2 - 6,1691028428,Re:CREATORS,24,109827,73
600926819,ANIME_LIST,completed,,1690959312,Tonikaku Kawaii Season 2,24,63338,76
600916415,ANIME_LIST,watched episode,2,1690956942,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
600871702,ANIME_LIST,watched episode,6,1690947843,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
600451163,ANIME_LIST,watched episode,11,1690872380,Tonikaku Kawaii Season 2,24,63338,76
600433587,ANIME_LIST,watched episode,1 - 2,1690868597,Zom 100: Zombie ni Naru Made ni Shitai 100 no Koto,24,159628,77
600372858,ANIME_LIST,watched episode,5 - 8,1690856638,Kimetsu no Yaiba: Katanakaji no Sato-hen,24,240346,82
600230031,MANGA_LIST,read chapter,2,1690833351,Osabori Jouzu na Koumukai-san wa Ore wo Nogasanai!!,,1212,59
599952788,ANIME_LIST,completed,,1690786033,Saenai Heroine no Sodatekata ♭,23,85514,76
599941580,ANIME_LIST,watched episode,11,1690783814,Saenai Heroine no Sodatekata ♭,23,85514,76
599860863,ANIME_LIST,watched episode,11,1690768806,Yamada-kun to Lv999 no Koi wo Suru,24,124163,78
599747813,MANGA_LIST,read chapter,1,1690751746,Osabori Jouzu na Koumukai-san wa Ore wo Nogasanai!!,,1212,59
599189875,MANGA_LIST,read chapter,102 - 104,1690661392,Majo no Tabitabi,,5187,80
598930143,ANIME_LIST,watched episode,1,1690615318,THE IDOLM@STER Cinderella Girls 2nd SEASON,24,11307,71
598906782,ANIME_LIST,completed,,1690610510,Boku no Kokoro no Yabai Yatsu,23,88402,81
598906778,ANIME_LIST,watched episode,11,1690610509,Boku no Kokoro no Yabai Yatsu,23,88402,81
598867554,ANIME_LIST,watched episode,1 - 4,1690602317,Kimetsu no Yaiba: Katanakaji no Sato-hen,24,240346,82
598435371,ANIME_LIST,watched episode,10,1690524050,Boku no Kokoro no Yabai Yatsu,23,88402,81
598367013,ANIME_LIST,watched episode,10,1690511267,Yamada-kun to Lv999 no Koi wo Suru,24,124163,78
598357140,ANIME_LIST,watched episode,5,1690509423,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
598293086,ANIME_LIST,watched episode,9,1690498176,Boku no Kokoro no Yabai Yatsu,23,88402,81
597944929,ANIME_LIST,watched episode,7 - 8,1690440058,Boku no Kokoro no Yabai Yatsu,23,88402,81
597935468,ANIME_LIST,watched episode,9 - 10,1690438268,Saenai Heroine no Sodatekata ♭,23,85514,76
597874756,ANIME_LIST,watched episode,6,1690427029,Masamune-kun no Revenge,24,184732,65
597821889,ANIME_LIST,completed,,1690417151,Kimi wa Houkago Insomnia,24,70037,79
